File Name                     	['་འི་  ', '་འི་_original']	['་ས་   ', '་ས་_original']	['་ར་   ', '་ར་_original']	['་འི།  ', '་འི།_original']	['་ས།   ', '་ས།_original']	['་ར།   ', '་ར།_original']
TM1VY3_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0384-bo.txt                 	['0     ', '0     ']	['129   ', '129   ']	['75    ', '75    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMFF24_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMCY7P_LH-bo.txt              	['0     ', '0     ']	['5     ', '5     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMJUTA_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['6     ', '6     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM9NPJ_LH-bo.txt              	['0     ', '0     ']	['4     ', '4     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2811-bo.txt                 	['0     ', '0     ']	['8     ', '8     ']	['7     ', '7     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMXEO7_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMHZYS_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2R6R_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMtoh109_84000-bo.txt         	['0     ', '0     ']	['11    ', '11    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM8PVE_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM29IS_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMVSQM_LH-bo.txt              	['0     ', '0     ']	['6     ', '6     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0709-bo.txt                 	['152   ', '152   ']	['137   ', '137   ']	['74    ', '74    ']	['14    ', '14    ']	['26    ', '26    ']	['3     ', '3     ']
TMHD8U_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMDGGU_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2ZZV_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM8B9J_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMXUJY_LH-bo.txt              	['0     ', '0     ']	['4     ', '4     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3826-bo.txt                 	['0     ', '0     ']	['91    ', '91    ']	['44    ', '44    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM5NZG_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2915-bo.txt                 	['0     ', '0     ']	['5     ', '5     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMX1UK_LH-bo.txt              	['0     ', '0     ']	['11    ', '11    ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMC0PN_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0653-bo.txt                 	['0     ', '0     ']	['145   ', '145   ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0558-bo.txt                 	['0     ', '0     ']	['158   ', '158   ']	['40    ', '40    ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']
TMRHTZ_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM7JXV_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3237-bo.txt                 	['0     ', '0     ']	['312   ', '312   ']	['155   ', '155   ']	['0     ', '0     ']	['2     ', '2     ']	['3     ', '3     ']
TMO3JY_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2333-bo.txt                 	['0     ', '0     ']	['58    ', '58    ']	['26    ', '26    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2053-bo.txt                 	['0     ', '0     ']	['4     ', '4     ']	['1     ', '1     ']	['0     ', '0     ']	['1     ', '1     ']	['1     ', '1     ']
TM0XT7_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMQ3T2_LH-bo.txt              	['0     ', '0     ']	['6     ', '6     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMURJ6_LH-bo.txt              	['0     ', '0     ']	['7     ', '7     ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMtoh232_84000-bo.txt         	['0     ', '0     ']	['86    ', '86    ']	['11    ', '11    ']	['0     ', '0     ']	['1     ', '1     ']	['1     ', '1     ']
TMP2BT_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3447-bo.txt                 	['0     ', '0     ']	['60    ', '60    ']	['14    ', '14    ']	['0     ', '0     ']	['4     ', '4     ']	['0     ', '0     ']
TMOY2W_LH-bo.txt              	['0     ', '0     ']	['4     ', '4     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMGH37_LH-bo.txt              	['0     ', '0     ']	['12    ', '12    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMLGOO_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM7750-bo.txt                 	['0     ', '0     ']	['15    ', '15    ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM1334-bo.txt                 	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM7E6E_LH-bo.txt              	['0     ', '0     ']	['10    ', '10    ']	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']
TM4281-bo.txt                 	['0     ', '0     ']	['19    ', '19    ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMtoh241_84000-bo.txt         	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2725-bo.txt                 	['0     ', '0     ']	['341   ', '341   ']	['64    ', '64    ']	['0     ', '0     ']	['4     ', '4     ']	['6     ', '6     ']
TM0HKG_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0318-bo.txt                 	['0     ', '0     ']	['109   ', '109   ']	['17    ', '17    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMBUNW_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2245-bo.txt                 	['1     ', '1     ']	['42    ', '42    ']	['11    ', '11    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0488-bo.txt                 	['0     ', '0     ']	['184   ', '184   ']	['21    ', '21    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMtoh93_84000-bo.txt          	['0     ', '0     ']	['29    ', '29    ']	['12    ', '12    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM7142-bo.txt                 	['0     ', '0     ']	['11    ', '11    ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM7TY4_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2412-bo.txt                 	['0     ', '0     ']	['90    ', '90    ']	['11    ', '11    ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']
TM2550-bo.txt                 	['0     ', '0     ']	['118   ', '118   ']	['34    ', '34    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0036-bo.txt                 	['98    ', '98    ']	['309   ', '309   ']	['49    ', '49    ']	['0     ', '0     ']	['0     ', '0     ']	['2     ', '2     ']
TM0790-bo.txt                 	['0     ', '0     ']	['18    ', '18    ']	['7     ', '7     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMYZFC_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2783-bo.txt                 	['0     ', '0     ']	['10    ', '10    ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM4793-bo.txt                 	['0     ', '0     ']	['1     ', '1     ']	['8     ', '8     ']	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']
TMEFVS_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3441-bo.txt                 	['4     ', '4     ']	['355   ', '355   ']	['290   ', '290   ']	['0     ', '0     ']	['12    ', '12    ']	['6     ', '6     ']
TMIXRR_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0691-bo.txt                 	['57    ', '57    ']	['30    ', '30    ']	['9     ', '9     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM4165-bo.txt                 	['0     ', '0     ']	['22    ', '22    ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMZPMJ_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMUO1Y_LH-bo.txt              	['0     ', '0     ']	['7     ', '7     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMX7PP_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMZ64P_LH-bo.txt              	['0     ', '0     ']	['4     ', '4     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0700-bo.txt                 	['490   ', '490   ']	['315   ', '315   ']	['265   ', '265   ']	['14    ', '14    ']	['139   ', '139   ']	['8     ', '8     ']
TM0523-bo.txt                 	['0     ', '0     ']	['53    ', '53    ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0791-bo.txt                 	['499   ', '499   ']	['322   ', '322   ']	['270   ', '270   ']	['13    ', '13    ']	['140   ', '140   ']	['8     ', '8     ']
TMB259_KVP-bo.txt             	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMKFCA_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3069-bo.txt                 	['0     ', '0     ']	['77    ', '77    ']	['13    ', '13    ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']
TM4596-bo.txt                 	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2732-bo.txt                 	['0     ', '0     ']	['31    ', '31    ']	['4     ', '4     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM5EHD_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0787-bo.txt                 	['293   ', '293   ']	['225   ', '225   ']	['144   ', '144   ']	['10    ', '10    ']	['11    ', '11    ']	['6     ', '6     ']
TMD9AO_LH-bo.txt              	['0     ', '0     ']	['5     ', '5     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMLDZ5_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM1897-bo.txt                 	['0     ', '0     ']	['636   ', '636   ']	['11    ', '11    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM2657-bo.txt                 	['0     ', '0     ']	['48    ', '48    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM5SOJ_LH-bo.txt              	['0     ', '0     ']	['4     ', '4     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0089-bo.txt                 	['22    ', '22    ']	['21    ', '21    ']	['11    ', '11    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMXWVA_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMK3WZ_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM5LQV_LH-bo.txt              	['0     ', '0     ']	['4     ', '4     ']	['11    ', '11    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM89N5_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM8OOR_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM3676-bo.txt                 	['0     ', '0     ']	['167   ', '167   ']	['24    ', '24    ']	['0     ', '0     ']	['4     ', '4     ']	['0     ', '0     ']
TM4902-bo.txt                 	['0     ', '0     ']	['67    ', '67    ']	['1     ', '1     ']	['0     ', '0     ']	['14    ', '14    ']	['0     ', '0     ']
TM2395-bo.txt                 	['973   ', '973   ']	['368   ', '368   ']	['425   ', '425   ']	['3     ', '3     ']	['5     ', '5     ']	['7     ', '7     ']
TM4N0W_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM7OTG_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['6     ', '6     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0728-bo.txt                 	['628   ', '628   ']	['1051  ', '1051  ']	['175   ', '175   ']	['10    ', '10    ']	['9     ', '9     ']	['7     ', '7     ']
TMWM2L_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0115-bo.txt                 	['89    ', '89    ']	['30    ', '30    ']	['17    ', '17    ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMC9HN_LH-bo.txt              	['0     ', '0     ']	['10    ', '10    ']	['4     ', '4     ']	['0     ', '0     ']	['2     ', '2     ']	['1     ', '1     ']
TM4789-bo.txt                 	['107   ', '107   ']	['83    ', '83    ']	['47    ', '47    ']	['1     ', '1     ']	['5     ', '5     ']	['0     ', '0     ']
TM3262-bo.txt                 	['0     ', '0     ']	['139   ', '139   ']	['14    ', '14    ']	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']
TM3038-bo.txt                 	['0     ', '0     ']	['242   ', '242   ']	['71    ', '71    ']	['0     ', '0     ']	['3     ', '3     ']	['0     ', '0     ']
TMLRLG_LH-bo.txt              	['0     ', '0     ']	['11    ', '11    ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMZGJG_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM0570-bo.txt                 	['0     ', '0     ']	['81    ', '81    ']	['5     ', '5     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMDVR0_LH-bo.txt              	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMTU3B_LH-bo.txt              	['0     ', '0     ']	['3     ', '3     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMC871_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMRIFX_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TMS61D_LH-bo.txt              	['0     ', '0     ']	['0     ', '0     ']	['2     ', '2     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
TM67IL_LH-bo.txt              	['0     ', '0     ']	['1     ', '1     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']	['0     ', '0     ']
